,KIC,camp,KOI,Mult,period,period_err,bjd0,bjd0_err,pdepth,sdepth,pwidth,swidth,sep,morph,ra,dec,GLon,GLat,kmag,Teff,Teff(Pinsonneault),Teff(Casagrande),SC,Unnamed: 23,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance
2380,4769799,Kepler,5086,1,21.9293139,8.81e-05,54968.505532,0.061744,0.0222,-1.0,0.0162,-1.0,1.0,0.12,297.3174,39.878,74.4552,6.9982,10.946,4911.0,5130.0,5033.0,True,,-2147483648,3140-254-1  ,1635378410781933568,2073647868784764800,853395,2015.0,297.317303454,0.162710700458,39.8780465312,0.234027702815,1.76966618984,0.285112288885,-16.5366814329,1.15359554361,17.263168456,1.01253470821,0.442930966616,0.437343746424,-0.697601735592,-0.427365392447,0.680855572224,-0.675118923187,-0.781726717949,-0.855603456497,-0.522082924843,0.563434064388,98,98,97,93,1,5,,0.384433467725,167.801493226,True,3.85781240463,6.2430768013,3.21945808537e-05,5,16,False,0.352927356958,0.183299601078,0.085032530129,0.389846980572,-130.970306396,89.5124893188,1.04155039787,6.23246097565,122,704179.124547,898.095560993,10.9055621983,NOT_AVAILABLE,74.4552454642,6.99814385655,313.545584765,59.2564959221,2.59230503673e-05
2388,11859811,Kepler,-1,1,22.3141477,9.2e-05,54967.210262,-1.0,0.0,-1.0,0.0756,-1.0,1.0,-1.0,289.3813,50.1894,81.3458,16.5919,10.833,-1.0,-1.0,-1.0,False,,-2147483648,3550-117-1  ,1635378410781933568,2133088463813545728,1418085,2015.0,289.381269307,0.135074965744,50.1892993949,0.34000820597,2.40328142188,0.436152166512,-11.2277596239,2.601166989,-19.8779229388,1.00689942396,0.4424264431,0.405718445778,-0.497961968184,-0.427366226912,0.901572704315,-0.889729142189,-0.755848407745,-0.951005339622,-0.635511338711,0.571212828159,68,68,68,64,0,4,,0.386062668487,238.821762302,True,3.87306499481,6.08180093765,2.98909708363e-05,5,14,False,0.636496901512,0.148017480969,0.060308996588,0.0983055308461,-109.601272583,60.3164901733,10.4975204468,22.1057472229,111,768347.15763,685.816633507,10.8108763413,NOT_AVAILABLE,81.345747126,16.5917160841,310.522296113,70.9128671422,3.24382601371e-05
2408,8823868,Kepler,81,1,23.8761357,0.0001005,54988.008633,0.088534,0.0058,0.002,0.0205,0.0153,0.4993,0.16,293.7857,45.0185,77.7892,11.7294,11.409,9751.0,-9999.0,-9999.0,True,,-2147483648,3556-3094-1 ,1635378410781933568,2126453357816243328,602623,2015.0,293.785736931,0.335426699767,45.0184491363,0.467522299348,0.42423936178,0.548740731425,0.894152150591,1.5976939498,-2.79591630805,1.39699463141,-0.292113214731,-0.305706739426,-0.403938114643,0.330639988184,0.750607669353,-0.363662213087,-0.668254733086,-0.562153041363,-0.453342407942,-0.0925721228123,72,72,72,69,0,3,,0.890252161369,473.446325884,True,8.68613147736,1.23729002476,3.96480900235e-05,5,12,False,0.22001606226,0.234140217304,0.182563915849,0.21791242063,-103.120903015,66.7277297974,20.5141506195,2.05452132225,98,476721.825395,666.533834143,11.3291074754,NOT_AVAILABLE,77.7891565795,11.7292608264,312.41107089,64.9939933626,4.51509382345e-05
2413,7821010,Kepler,-1,1,24.2382426,0.0001029,54969.615845,0.024871,0.4208,0.3455,0.0059,0.0222,0.7637,0.03,291.3199,43.5955,75.6864,12.6856,10.816,6298.0,6527.0,6715.0,True,,-2147483648,3146-1340-1 ,1635378410781933568,2126044236411004928,536730,2015.0,291.319902354,0.29773380851,43.5955225015,0.686557056236,2.24297178922,0.921471484226,10.9097195627,2.29878544417,11.7081418741,0.998360246527,0.677255153656,0.742320597172,-0.868822216988,-0.438599258661,0.973510324955,-0.916493594646,-0.892959833145,-0.964158833027,-0.813991248608,0.694998562336,70,70,69,68,1,2,,0.340680453176,158.911505151,True,3.4500014782,7.37461566925,2.88793635264e-05,5,13,False,0.348207056522,0.156472861767,0.119610406458,0.213706955314,90.6480102539,35.2986030579,22.6864013672,-14.3231725693,101,872938.303421,911.315388555,10.6723111883,NOT_AVAILABLE,75.6865340362,12.6854806388,307.375653101,64.2934206764,5.10397271413e-05
2416,8027591,Kepler,-1,1,24.2744321,0.0001029,54994.397704,-1.0,-0.0003,-1.0,0.0562,-1.0,1.0,-1.0,291.3655,43.868,75.9531,12.7733,11.42,-1.0,-1.0,-1.0,False,,-2147483648,3146-967-1  ,1635378410781933568,2126145838157475200,831905,2015.0,291.365502344,0.191887507442,43.8679767613,0.379517712624,2.08029874596,0.289017627311,7.13901283065,0.856984303521,-8.88280283397,1.14635347637,-0.546452879906,-0.280827343464,-0.575563788414,0.605554401875,0.686898946762,0.0440893471241,-0.899439930916,-0.476812064648,-0.49316906929,-0.309989988804,96,96,96,93,0,3,,0.360871370963,181.913257183,True,3.63773441315,7.11006641388,2.65775724984e-05,5,15,False,0.206628069282,0.333107560873,0.217601388693,0.0943796411157,-173.672866821,68.3525009155,30.7885704041,-7.88775873184,121,570996.193495,1327.24110491,11.1331870312,NOT_AVAILABLE,75.9531541111,12.773128472,307.659062601,64.5390613242,3.12540338962e-05
2419,8098728,Kepler,2008,1,24.485,0.0001029,55068.427936,0.286441,0.0002,-1.0,0.0117,-1.0,1.0,0.35,292.2263,43.9953,76.3466,12.2703,10.8,6404.0,6665.0,6739.0,True,,-2147483648,3146-1312-1 ,1635378410781933568,2125973867666449152,239465,2015.0,292.2262815,0.168122831163,43.9952937461,0.203157711605,2.12842845805,0.265224003297,-2.73998867199,1.013602301,-2.89929651217,0.675954437807,0.229007363319,0.341539740562,-0.497396618128,-0.201132163405,0.644835650921,-0.554933190346,-0.443135470152,-0.769440233707,-0.241282582283,-0.122084014118,106,106,103,104,3,2,,0.382656232357,258.940966893,True,3.84117865562,5.90074872971,2.75896672974e-05,5,16,False,0.179648607969,0.310397267342,0.19049474597,0.092075124383,-81.8183288574,43.5727310181,0.0028707634192,-37.9604606628,121,905879.170294,706.823015889,10.6320943797,NOT_AVAILABLE,76.3466099786,12.2701780563,309.11271224,64.4460427031,6.12607733478e-06
2427,4459068,Kepler,6114,1,24.9559946,0.0001079,54957.137809,-1.0,0.0046,-1.0,0.0043,-1.0,1.0,-1.0,290.0244,39.5634,71.5362,11.8212,11.458,8908.0,-9999.0,-9999.0,True,,-2147483648,3138-1863-1 ,1635378410781933568,2100992138851592192,630265,2015.0,290.024343285,0.327701975034,39.5633411692,0.396103863796,1.41439653139,0.568603395023,-3.39646232315,1.56506243665,-7.28118200004,1.69572866811,-0.236136391759,-0.305707901716,-0.387425035238,0.114640891552,0.792767345905,-0.509286642075,-0.617715656757,-0.627253293991,-0.601439237595,0.445112138987,80,80,80,74,0,6,,0.881807419507,503.096114369,True,8.60483360291,1.26866710186,3.1567800761e-05,5,11,False,0.182685181499,0.181822374463,0.408641457558,0.520564734936,-105.754478455,87.956237793,-4.18237543106,-4.6319475174,92,472371.443,724.422624481,11.3390609772,NOT_AVAILABLE,71.5361543726,11.82102045,302.699850905,60.7491957175,4.10641139608e-05
2431,10616656,Kepler,5814,1,25.285262,0.0001079,54968.965447,0.030704,0.0608,-1.0,0.0066,-1.0,1.0,0.04,297.6945,47.879,81.6488,10.6837,12.138,6248.0,6506.0,6442.0,True,,-2147483648,3561-848-1  ,1635378410781933568,2086508306536336256,325472,2015.0,297.69438291,0.168197707879,47.8789010499,0.244913980096,1.87237051827,0.310194038902,-4.54564369402,1.34539495779,-10.9368988756,0.847406448182,0.39901843667,0.429821372032,-0.505051493645,-0.200024336576,0.617073893547,-0.584901630878,-0.346916347742,-0.853601276875,0.0664301812649,-0.279926091433,124,124,124,113,0,11,,0.568371133073,135.419861045,True,5.598716259,3.01036286354,2.58921372733e-05,5,19,False,0.307141691446,0.214666247368,0.183301329613,0.1508436203,-98.6787872314,67.5841751099,46.3559074402,27.4561328888,140,253914.647576,61.235320706,12.013050677,NOT_AVAILABLE,81.6487867355,10.6836061016,321.290058618,66.4552532836,8.00037514102e-05
2432,7375348,Kepler,266,1,25.3091256,0.0001079,54979.197244,0.050769,0.0001,-1.0,0.0113,-1.0,1.0,0.09,295.4043,42.9814,76.4973,9.7561,11.472,-1.0,-1.0,-1.0,True,,-2147483648,3144-764-1  ,1635378410781933568,2078008703696509056,117317,2015.0,295.404257027,0.147203154188,42.9812834651,0.21306453223,3.20063502279,0.263664829206,-13.7033106606,1.11345737836,-32.7136034776,0.929150839706,0.598266124725,0.557209789753,-0.718302965164,-0.491389274597,0.703298389912,-0.730774521828,-0.684993386269,-0.877116262913,-0.416910052299,0.53333979845,95,95,94,89,1,6,,0.319691215125,114.159283214,True,3.25583958626,9.18373775482,2.69721113e-05,5,15,False,0.296336621046,0.270515590906,0.0682070627809,0.42664450407,-118.725952148,-73.680480957,40.4650115967,6.80566740036,118,338700.744698,8743.84598412,11.700229685,NOT_AVAILABLE,76.4971779865,9.75595283884,313.122930598,62.6687829392,3.23932312485e-05
2442,3858884,Kepler,-1,1,25.9519309,0.0001135,54961.928697,0.095929,0.3731,0.3025,0.0207,0.0293,0.7705,0.14,293.6954,38.9828,72.3046,9.021,9.277,-1.0,-1.0,-1.0,True,,96299,            ,1635378410781933568,2052393896700301056,893670,2015.0,293.695405855,0.166517955049,38.9827551107,0.212399567339,1.77610871536,0.224367844692,-5.78282001711,0.107369772947,-8.81669550646,0.111741608357,0.0160742551088,-0.139830157161,0.00741446763277,-0.00930223427713,0.421315222979,-0.0547104328871,0.0425480864942,-0.115896619856,0.0279105864465,0.0753470435739,116,116,114,114,2,2,3.3965280056,0.411450586985,224.319765382,True,4.1112742424,5.44981813431,2.08551482501e-05,3,19,False,0.307987123728,0.208404406905,0.183832392097,0.431266367435,-104.704154968,-78.0327606201,12.3355884552,-1.66633808613,144,3333391.14676,3520.96626779,9.21755436976,NOT_AVAILABLE,72.3045728274,9.02080791429,307.793325003,59.3518556083,2.97839633176e-05
2445,5771961,Kepler,-1,1,26.0664367,0.0001163,55009.861435,-1.0,-0.0005,-1.0,0.2377,-1.0,1.0,-1.0,284.7599,41.0434,71.2546,16.0905,10.561,6977.0,7264.0,6935.0,True,,-2147483648,3123-738-1  ,1635378410781933568,2104025519632754432,922524,2015.0,284.759861001,0.146800378398,41.0434061295,0.200939378318,1.0912269064,0.262784901794,3.01069678807,0.941876173266,-4.91350080914,0.999483750366,0.244209349155,0.150513589382,-0.530517697334,-0.295890361071,0.68108689785,-0.63727504015,-0.67320483923,-0.788370549679,-0.593704044819,0.553346335888,98,98,97,96,1,2,,0.342525364736,169.36026035,True,3.46711874008,7.26113128662,2.37785043282e-05,5,14,False,0.293866872787,0.20116071403,0.284067600965,0.25201395154,-110.696868896,87.4350357056,-13.2151021957,-4.61689710617,114,1084012.14044,1065.33414291,10.4371846985,NOT_AVAILABLE,71.2545994281,16.0903812199,295.221033657,63.1961465587,4.96807683584e-05
2482,11769801,Kepler,2633,1,29.7082201,0.0001368,54984.647171,-1.0,0.0003,-1.0,0.0851,-1.0,1.0,-1.0,295.1429,49.9931,82.7599,13.1526,11.549,6229.0,6443.0,6592.0,True,,-2147483648,3564-3025-1 ,1635378410781933568,2135137987847858688,1572304,2015.0,295.142928795,0.187604545913,49.9930917115,0.260150485952,1.57367977576,0.34040669998,-2.14703008103,1.18043881587,-0.112396516774,0.601378821308,0.705855846405,0.615145206451,-0.747582435608,-0.291363328695,0.851720154285,-0.829517602921,-0.42092821002,-0.911297380924,-0.155401423573,0.167335867882,62,62,62,59,0,3,,0.322802765509,73.0005332745,True,3.28455233574,9.20342159271,2.79526648228e-05,5,10,True,0.0328167080879,0.207832053304,0.423600405455,0.41921466589,43.2743988037,-32.4033470154,48.8632926941,6.48956680298,61,441650.839493,219.429272942,11.4120724131,NOT_AVAILABLE,82.7599109432,13.1524889713,319.992075929,69.1079959412,2.85498244852e-05
2497,10092506,Kepler,-1,1,31.0416748,0.0001451,54997.352307,-1.0,0.0005,-1.0,0.1037,-1.0,1.0,-1.0,297.8457,47.0723,80.982,10.2031,11.21,6526.0,6655.0,6689.0,True,,-2147483648,3561-936-1  ,1635378410781933568,2086321114681762176,758227,2015.0,297.845766057,0.172566840109,47.072327568,0.290256974406,1.28982892223,0.305516597913,-0.17948561301,1.04196320205,1.06649404591,1.14393260845,-0.132046476007,-0.100569486618,-0.475886046886,0.108669042587,0.825205385685,-0.579159915447,-0.873789787292,-0.73402428627,-0.701352596283,0.477548480034,89,89,88,86,1,3,,0.351577022849,234.941703746,True,3.55120968819,7.4395442009,3.39549915225e-05,5,14,True,0.38299420476,0.142268359661,0.137462705374,0.336986035109,-146.120223999,78.4868469238,-11.762178421,8.84558105469,102,645802.118474,1281.86285682,10.9995214005,NOT_AVAILABLE,80.9820071466,10.2029347552,320.605445109,65.6910840896,5.12509387394e-05
2501,8560861,Kepler,-1,1,31.9732325,0.000154,54966.867732,0.08304,0.0712,0.033,0.015,0.0154,0.5234,0.12,292.1394,44.6727,76.9427,12.6224,8.5,7647.0,-9999.0,-9999.0,True,,95754,            ,1635378410781933568,2126559426330498560,1627483,2015.0,292.139390718,0.220001310316,44.6727421996,0.263469555638,2.29886547466,0.314858655189,-3.2274796682,0.0435555608718,3.6763491464,0.0423200057603,-0.397859245539,-0.505722761154,0.197156891227,-0.094998896122,0.700664460659,-0.0961682572961,0.241305604577,-0.127226099372,0.170145243406,-0.0729662850499,87,87,86,86,1,1,1.73978376389,0.667858854521,266.541320588,True,6.54971647263,2.15888762474,1.18299385576e-05,3,12,False,0.370267361403,0.0737597048283,0.286592811346,0.421940267086,-117.738113403,44.271938324,5.61885452271,-8.67777252197,99,6864634.06872,4460.57488564,8.43322658543,NOT_AVAILABLE,76.9427259211,12.6222467938,309.536464815,65.1019300649,2.77396734081e-05
2506,7887124,Kepler,-1,1,32.4864272,0.000154,54950.479755,1.012765,-0.0001,-1.0,0.047,-1.0,1.0,-1.0,290.4833,43.6224,75.446,13.2449,12.422,6388.0,6630.0,6672.0,False,,-2147483648,3146-1280-1 ,1635378410781933568,2126083303435617792,1543793,2015.0,290.483206401,0.241144801772,43.6223130842,0.345097751515,1.46895171607,0.441449539449,-15.1080418005,1.70298761658,-10.6752665583,1.50266707509,0.394785493612,0.328847765923,-0.617048680782,-0.335111886263,0.772213637829,-0.71477162838,-0.634374558926,-0.830477952957,-0.477510362864,0.526957333088,98,98,98,87,0,11,,0.792491974518,111.355845322,True,7.74570178986,1.57805263996,2.45458977588e-05,5,14,False,0.208996340632,0.162122994661,0.135770335793,0.425744354725,-116.095359802,-65.2314529419,2.18145942688,-2.10928821564,114,197837.956036,57.7416058723,12.2839960227,NOT_AVAILABLE,75.4459891638,13.2447533401,306.071450486,64.5177364027,4.27068787313e-05
2510,11923819,Kepler,-1,1,33.1595125,0.0001591,54959.65199,0.055501,0.2109,0.1078,0.0094,0.0123,0.3353,0.07,296.4643,50.2862,83.424,12.5331,11.562,7724.0,-9999.0,-9999.0,True,,-2147483648,3565-499-1  ,1635378410781933568,2135299066300272128,177077,2015.0,296.46427682,0.202180601313,50.2860415549,0.330506894793,1.3428469033,0.400122568169,-2.81326187833,1.89011491421,-5.19578992604,1.33278823309,0.418786615133,0.39359998703,-0.579874694347,-0.326903522015,0.758974194527,-0.714118123055,-0.56810939312,-0.851608037949,-0.408502489328,0.408256918192,70,70,70,65,0,5,,0.605287524895,265.913503974,True,5.95110177994,2.65648913383,3.28647765855e-05,5,14,True,0.443509101868,0.237165734172,0.0562067702413,0.34338748455,-95.3201065063,-79.6466522217,32.5857620239,13.8649291992,69,416994.398843,792.340376354,11.4744445101,NOT_AVAILABLE,83.4238952189,12.5328869327,322.459366265,68.95460696,0.000136830872633
2545,7677005,Kepler,-1,1,38.058139,0.0001952,54975.409399,0.052908,0.2862,0.1707,0.0082,0.0112,0.7943,0.05,289.9158,43.3908,75.0521,13.521,12.178,6683.0,6901.0,7026.0,True,,-2147483648,3133-313-1  ,1635378410781933568,2102814441934643072,613516,2015.0,289.915733492,0.250277228914,43.3907370216,0.376995388819,1.4556941447,0.515898259151,-3.30519525787,2.58499824313,-12.7493309473,1.24984468314,0.296783089638,0.177513286471,-0.24795101583,-0.317905664444,0.714542746544,-0.690660297871,-0.306005895138,-0.864331483841,0.00121144275181,-0.192621678114,107,107,107,99,0,8,,1.02715298019,253.013197649,True,10.0053253174,0.943827569485,3.21766565321e-05,5,16,False,0.415821909904,0.0551974922419,0.196917310357,0.0954213663936,-94.8126220703,26.7867393494,32.6172599792,-3.23787784576,120,256877.344995,85.2569041639,12.0004555542,NOT_AVAILABLE,75.0521416724,13.5208388284,304.99485389,64.4294238734,3.59369366149e-05
2556,6864859,Kepler,-1,1,40.8778427,0.0002188,54955.5563,0.057525,0.2285,0.2426,0.0088,0.0083,0.875,0.06,292.3502,42.3934,74.9187,11.4818,11.663,-1.0,-1.0,-1.0,True,,-2147483648,3142-1258-1 ,1635378410781933568,2125728436057095296,1842958,2015.0,292.350274478,0.133148469369,42.3934182708,0.287814498486,2.20454800228,0.272486191608,2.12559942742,1.08847343084,-4.72828031663,1.32374183531,0.329651027918,0.508820652962,-0.684265613556,-0.316662281752,0.551685333252,-0.563762307167,-0.785892903805,-0.866761088371,-0.398161053658,0.474766790867,79,79,79,75,0,4,,0.334975342101,141.536832055,True,3.39711880684,8.33428859711,2.95623776765e-05,5,11,False,0.44754204154,0.516211628914,0.159732431173,0.275235921144,-126.687530518,87.5696868896,10.8619098663,2.31686162949,88,431140.906887,270.80108056,11.4382219866,NOT_AVAILABLE,74.9187864335,11.4815890686,308.074367036,62.9090469768,5.97621356281e-05
2559,4949194,Kepler,-1,1,41.2632016,0.0002188,54997.894523,-1.0,-0.0006,-1.0,0.0525,-1.0,1.0,-1.0,297.9279,40.0549,74.8446,6.6808,8.942,8444.0,-9999.0,-9999.0,True,,-2147483648,3141-183-1  ,1635378410781933568,2073664327103160960,1050108,2015.0,297.927935625,0.610032027704,40.0548802273,0.784616220912,0.619774414492,0.924758521459,0.305546493029,0.434883440833,-0.889473359433,0.419934562931,-0.303227603436,-0.276134461164,0.0228435695171,-0.00700909784064,0.597055912018,-0.0576486624777,-0.0144572900608,-0.0803133249283,-0.00228725350462,-0.00302069634199,70,70,70,68,0,2,,2.4622397218,777.491342235,True,23.8851146698,0.164764299989,1.80921088031e-05,5,14,False,0.619119107723,0.191941544414,0.371005564928,0.577486097813,-118.132865906,55.4480514526,25.6932144165,-5.85379123688,104,4622253.05049,1927.06943701,8.86263576949,NOT_AVAILABLE,74.8446836116,6.68068062677,314.524181089,59.2525868287,3.05593928766e-05
2561,8112039,Kepler,-1,1,41.8082351,0.0002188,55019.864444,-1.0,-0.006,-1.0,0.0404,-1.0,1.0,-1.0,296.5647,43.9476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,,97279,            ,1635378410781933568,2078829145534761984,948712,2015.0,296.564815322,0.173011371643,43.9476154852,0.246601747406,2.90659995717,0.245870509395,17.499084921,0.0521704981711,4.84075639853,0.0555936631254,-0.0766437500715,-0.226577460766,0.112818941474,-0.0146623179317,0.481927394867,-0.0324961431324,0.163916498423,-0.0761443302035,0.0875588729978,0.0420727133751,96,96,96,95,0,1,8.66910171509,0.512616863185,260.446507973,True,5.06795120239,3.50058102608,2.20657293539e-05,3,14,False,0.352938532829,0.265047699213,0.115738674998,0.38121753931,-124.697380066,-85.4077148438,15.1975660324,3.36015272141,110,7326410.08497,10224.695081,8.36254200384,NOT_AVAILABLE,77.7659844883,9.47611590099,315.648734974,63.238409022,1.11484282329e-05
2588,5630212,Kepler,-1,1,47.5847646,0.000271,54990.559256,0.250755,0.0015,-1.0,0.0369,-1.0,1.0,0.36,294.7917,40.8709,74.3927,9.1624,10.214,-1.0,-1.0,-1.0,False,,-2147483648,3139-1710-1 ,1635378410781933568,2076669807774851456,1216186,2015.0,294.79173486,0.150395495081,40.8708537105,0.317207226171,1.61113212457,0.448837603419,4.73339573665,2.51626145819,-4.95906325727,1.14769569555,0.630227804184,0.616227865219,-0.604054570198,-0.285845190287,0.868872523308,-0.844128489494,-0.337570637465,-0.915117144585,-0.231157690287,0.394271194935,59,59,59,58,0,1,,0.419512236943,210.801144543,True,4.187104702,5.23882913589,2.35104180319e-05,5,9,True,0.654207348824,0.351914912462,0.489465683699,0.465040922165,-84.950668335,-72.2686080933,36.475063324,1.26439225674,67,1687310.75757,3542.50123737,9.95678237534,NOT_AVAILABLE,74.3927375732,9.16222523067,310.629926121,60.8599355019,2.64725642587e-05
2589,12167361,Kepler,980,1,47.9309496,0.000271,55012.095641,0.017867,0.0021,-1.0,0.0021,-1.0,1.0,0.0,295.5987,50.7207,83.5615,13.2215,10.376,8017.0,-9999.0,-9999.0,True,,-2147483648,3569-318-1  ,1635378410781933568,2135559581838478464,1990531,2015.0,295.598715091,0.786008970636,50.7206042096,0.956323584306,-0.868865934922,0.937752553703,-0.129834814438,1.41125353256,-7.55454378323,1.46598052136,0.0937839820981,-0.0232451111078,-0.158569827676,-0.15532232821,0.181631043553,-0.214381664991,-0.304174542427,-0.354290723801,-0.03913654387,0.0863779112697,77,77,77,76,0,1,,3.39850981071,3054.89959951,True,32.9537315369,0.0798073336482,2.32417896768e-05,5,13,False,0.320086419582,0.163647070527,0.340760916471,0.191576212645,-127.965805054,-84.6606750488,52.4820137024,21.5603370667,85,1070899.62308,3692.07408042,10.4503981496,NOT_AVAILABLE,83.5614924052,13.2213055076,321.711942911,69.604220595,6.51006110092e-05
2596,9535080,Kepler,1509,1,49.6452963,0.0002837,54986.027785,-1.0,0.0007,-1.0,0.0158,-1.0,1.0,-1.0,295.2635,46.148,79.2968,11.3255,12.385,6021.0,6282.0,6176.0,False,,-2147483648,3556-3312-1 ,1635378410781933568,2080077022507303168,1442059,2015.0,295.263473327,0.198966418982,46.1480074632,0.265399019016,1.33241519251,0.35843298493,-0.677404712719,1.30266700449,1.31388853626,0.73830978306,0.372959882021,0.469623178244,-0.640973448753,-0.0968137383461,0.811760127544,-0.676330566406,-0.44333961606,-0.838956594467,-0.231373921037,-0.0685560256243,105,105,105,97,0,8,,0.566626396955,79.6546614736,True,5.58207893372,3.03048419952,2.30075074796e-05,5,15,False,0.137895077467,0.216704696417,0.159387126565,0.125024959445,-85.2970962524,37.4704208374,24.314868927,-11.7764959335,121,200606.195284,89.3498519034,12.268909211,NOT_AVAILABLE,79.2968115054,11.325382979,315.754702334,65.6226352678,1.57823768283e-05
2602,5960989,Kepler,-1,1,50.7215338,0.0002985,54983.68651,-1.0,-0.0021,-1.0,0.0187,-1.0,1.0,-1.0,292.052,41.2661,73.7882,11.1794,12.51,6074.0,6331.0,6242.0,False,,-2147483648,3142-1653-1 ,1635378410781933568,2053603806171304064,7682,2015.0,292.05199705,0.150871331471,41.2660889689,0.232392807641,1.05072600243,0.300919331014,-5.21000913536,1.16247304081,-6.04182176615,1.02734855291,0.42831748724,0.478677392006,-0.680422782898,-0.348039597273,0.774966776371,-0.70966821909,-0.646626293659,-0.861559271812,-0.486691087484,0.53083717823,104,104,104,92,0,12,,0.423134547794,102.707875746,True,4.22120475769,5.31559419632,2.00151225727e-05,5,16,False,0.2664052248,0.159513279796,0.222601667047,0.428298562765,-113.368476868,-81.3475036621,4.2509188652,-3.86662936211,128,182064.857893,67.5848798588,12.3742047476,NOT_AVAILABLE,73.7882176495,11.1792330659,306.83004635,61.9149142408,2.40817805445e-05
2611,8459354,Kepler,3863,1,53.5573181,0.0007653,54963.39982,-1.0,0.0024,-1.0,0.0111,-1.0,1.0,-1.0,300.4068,44.4142,79.5654,7.3225,11.142,7433.0,-9999.0,7403.0,True,,-2147483648,3162-1077-1 ,1635378410781933568,2076086173255616512,1400829,2015.0,300.40676745,0.165829472276,44.4141861899,0.233638094607,1.24410193002,0.317974688732,4.58111949222,1.67781175814,2.39982004784,0.824040318962,0.693439602852,0.676509380341,-0.70385402441,-0.625852882862,0.808826446533,-0.836584329605,-0.688843488693,-0.933743476868,-0.468224197626,0.476748108864,88,88,86,86,2,2,,0.347886355262,159.655346391,True,3.51690149307,7.64710950851,2.45506162173e-05,5,13,False,0.45708411932,0.0600078776479,0.103757128119,0.291835010052,-113.980857849,-86.4501724243,-51.2658538818,16.6754283905,104,621742.595346,663.280553165,11.0407435095,NOT_AVAILABLE,79.5654800741,7.32234200505,321.572021254,62.5162183044,4.85741966136e-05
2620,11071278,Kepler,-1,1,55.885225,0.0003296,54992.110514,-1.0,-0.0013,-1.0,0.0241,-1.0,1.0,-1.0,284.4661,48.6553,78.6293,19.017,11.369,-1.0,-1.0,-1.0,False,,-2147483648,3545-65-1   ,1635378410781933568,2131787466680112768,1485291,2015.0,284.466123968,0.139891339364,48.6552227043,0.299987207018,1.30634176274,0.362851217605,-4.76774414436,0.927719281131,-12.2980917922,0.649080899645,-0.201947838068,-0.188887357712,-0.29050141573,0.296176075935,0.918054044247,-0.724638998508,-0.749338984489,-0.779986560345,-0.717920362949,0.330744385719,44,44,43,41,1,3,,0.251396709379,65.654391758,True,2.63377737999,14.7786655426,2.49015301961e-05,5,9,False,0.23227468133,0.282846808434,0.305915087461,0.152201861143,-20.5278911591,63.8536949158,-6.12685155869,-0.219097867608,71,357780.400459,765.284015559,11.6407286993,NOT_AVAILABLE,78.629300927,19.0167909172,299.792200408,70.6019572754,4.41950138152e-05
2642,8430105,Kepler,3873,1,63.3271056,0.0003896,54976.635546,0.387733,0.0197,0.0123,0.0338,0.0331,0.3413,0.23,291.5586,44.4882,76.5884,12.9153,10.42,4965.0,5227.0,5213.0,False,,-2147483648,3146-491-1  ,1635378410781933568,2126190780695233280,57087,2015.0,291.558613055,0.219051854385,44.4881085382,0.188515218498,2.23194038598,0.397631434271,-4.4585666652,1.50110623935,-18.7950078673,1.40018104926,0.937450230122,0.964860439301,-0.975330173969,-0.96162045002,0.963871717453,-0.963004350662,-0.946350157261,-0.990536034107,-0.973266005516,0.9698112607,62,62,59,62,3,0,,0.118568481491,14.4494662194,True,1.52335083485,45.0955657959,2.39572236751e-05,5,9,True,0.168458104134,0.120112843812,0.624818325043,0.284358710051,-45.8008842468,89.4643325806,-14.1833972931,6.4754781723,69,1221223.34219,1353.92938627,10.3077823221,NOT_AVAILABLE,76.5883846224,12.9151382346,308.462988912,65.0744585733,3.0834774528e-05
