,EPIC,KIC,WDS,period,sb9_id,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_obs_al,tgas_astrometric_primary_flag,tgas_astrometric_priors_used,tgas_astrometric_relegation_factor,tgas_astrometric_weight_ac,tgas_astrometric_weight_al,tgas_b,tgas_dec,tgas_dec_error,tgas_dec_parallax_corr,tgas_dec_pmdec_corr,tgas_dec_pmra_corr,tgas_duplicated_source,tgas_ecl_lat,tgas_ecl_lon,tgas_hip,tgas_l,tgas_match_distance,tgas_matched_observations,tgas_parallax,tgas_parallax_error,tgas_parallax_pmdec_corr,tgas_parallax_pmra_corr,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_g_n_obs,tgas_phot_variable_flag,tgas_pmdec,tgas_pmdec_error,tgas_pmra,tgas_pmra_error,tgas_pmra_pmdec_corr,tgas_ra,tgas_ra_dec_corr,tgas_ra_error,tgas_ra_parallax_corr,tgas_ra_pmdec_corr,tgas_ra_pmra_corr,tgas_random_index,tgas_ref_epoch,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_solution_id,tgas_source_id,tgas_tycho2_id,binary_type
742,,,,778.0,1115.0,1.99534904957,1.00208344342,212.754163297,3,0,149,152,152,152,True,3,9.76359653473,1.19074848044e-05,0.984327316284,-23.1553092568,-51.4175597615,0.203957861118,-0.299684524536,0.33943131566,-0.169141560793,True,-28.655918719,281.755386353,93844,345.525238116,2.91536555758e-06,19,0.769152084773,0.374160041879,-0.103408060968,0.0875123813748,27718651.2937,17936.8498572,6.91783982637,157,NOT_AVAILABLE,0.250886208639,0.0259723823359,-6.17141602251,0.0341438039982,0.0631497725844,286.658744275,-0.521297395229,0.267660946513,0.338800042868,-0.175776645541,0.333385497332,1350461,2015.0,19.2397937775,30.4327430725,35.6991271973,32.1563835144,0.541725516319,0.502080500126,0.53078943491,0.869708418846,1635378410781933568,6657628221414064896,           ,SB
743,,,,2.4082,1117.0,0.758343279362,0.545703665534,112.15980877,1,0,71,72,72,72,True,3,5.38269758224,7.11729262548e-06,3.14252376556,-8.54423599737,-11.6494078327,0.255007441438,-0.668084204197,0.343932956457,0.104111723602,False,10.8438432768,286.528326593,93809,24.1627971387,1.05195021071e-05,9,5.90765757721,0.300402378825,-0.242285847664,-0.0281745512038,15960564.4068,16672.4421964,7.51714945119,63,NOT_AVAILABLE,-35.3658933016,0.0284100802967,20.9786403392,0.0402735408456,0.0333551540971,286.575920239,0.373161107302,0.217384803679,-0.0150989629328,0.132676005363,0.208758965135,686286,2015.0,-73.0457458496,-37.9227218628,-38.4374084473,42.1772422791,0.495993316174,0.522616326809,0.6500852108,0.833676457405,1635378410781933568,4199114827227994240,            ,SB
744,,,,4.812,1126.0,0.916365206242,0.933486220961,239.999670699,2,0,93,95,95,95,True,3,9.10249996185,1.8333648768e-05,1.14102780819,3.91057502542,16.8508834787,0.273121126329,-0.324322134256,0.405542254448,0.14269824326,True,39.02780412,291.323943048,94034,49.8767680734,2.27047566621e-05,16,13.3908912048,0.39696395971,-0.135285645723,-0.0497787967324,40475467.1954,15333.8603872,6.5067903879,112,NOT_AVAILABLE,-102.394626872,0.0282291850005,-32.2211828688,0.0296455887669,0.184742465615,287.167375999,0.449890077114,0.235936037222,-0.118393465877,0.173878148198,0.333409011364,1858521,2015.0,-62.5965309143,-51.2127609253,-43.0991744995,39.7316627502,0.797991812229,0.454075455666,0.405976951122,0.300067603588,1635378410781933568,4513527908131747968,            ,SB
745,,,,2.1782,1132.0,2.62609362602,0.317657679595,130.064193225,3,1,85,87,88,88,True,3,3.23708868027,1.93833038793e-05,9.08303642273,15.9328658263,46.3243216292,0.221182162167,0.0801037326455,0.0129815060645,-0.0608189068735,True,67.6380495712,304.160638597,94335,77.2679690334,1.19304765251e-05,14,7.24973581364,0.216976760951,-0.0159787181765,-0.124034762383,3136465.17263,60068.0014463,9.28366889013,104,NOT_AVAILABLE,45.9124751231,0.0957367150085,-0.134436479194,0.0996770932279,0.0088125532493,288.020259302,-0.0742857828736,0.175616732509,-0.341776996851,-0.0304630305618,0.0398855991662,354862,2015.0,-84.3923873901,-88.792640686,36.7257614136,11.2784719467,0.341795384884,0.256015002728,0.224326446652,0.246285915375,1635378410781933568,2130371570581707520,            ,SB
746,,,,4.4773,1140.0,1.51375210285,1.10375077403,417.288887099,5,0,168,173,173,173,True,3,10.7442550659,1.34659321702e-05,0.816574275494,4.59600697434,22.4411767251,0.30571360915,0.160710081458,0.494178116322,-0.12534712255,False,44.1851236365,295.37125407,94822,55.8315623136,1.64036121529e-05,25,2.22410989546,0.395707155584,0.0793227404356,-0.04099496454,26706938.1199,462591.768606,6.95820981345,189,NOT_AVAILABLE,-8.5014036979,0.0250521639475,2.79366612941,0.0257695032934,0.183169126511,289.416648176,-0.354574769735,0.165535299406,-0.0932488068938,-0.207109168172,0.218654885888,692013,2015.0,65.1214599609,76.2817077637,-54.1589431763,-18.5797767639,0.44961309433,0.61058396101,0.498583912849,0.473654478788,1635378410781933568,2022188869177759616,            ,SB
747,,,,5.3803,1141.0,5.9903011322,1.00371810871,398.328657679,4,0,188,192,192,192,True,3,9.77935695648,1.33328021548e-05,0.983327865601,1.60163427997,16.48831692,0.215847301985,-0.172054171562,0.270974069834,0.103362239897,False,38.2812079515,294.301160984,94905,50.6721433945,3.5010724923e-06,26,27.5876134222,0.304938268661,-0.062527038157,-0.0284517016262,29500873.6217,9233.30895892,6.85018287106,193,NOT_AVAILABLE,-10.9353917017,0.0314513512848,-30.7929316038,0.0314610934233,0.349927186966,289.688038767,0.400799870491,0.203871226736,-0.0558639466763,0.107470028102,0.263733446598,378284,2015.0,-66.4159240723,-48.2609367371,-34.6837310791,-41.3590812683,0.553522646427,0.405330985785,0.174720659852,0.157860264182,1635378410781933568,4321170822755315968,            ,SB
748,,,,1370.0,1143.0,10.5458450317,1.0028558919,1005.74249995,2,0,108,110,110,110,True,3,9.77104473114,3.2568230381e-05,0.975547790527,6.52427370043,27.2612724257,0.269342205466,-0.309182912111,0.373918563128,-0.0139634450898,False,48.8506659602,297.194867253,94937,60.2821690321,2.39419926777e-05,19,1.44131211413,0.342930863905,-0.135634735227,-0.0559245310724,80711177.9574,114542.819242,5.75743584943,155,NOT_AVAILABLE,-5.96514009218,0.028257648568,10.9626915851,0.0222176704434,-0.126011490822,289.773654204,-0.0447590835392,0.22080250036,-0.125386029482,-0.0137221170589,0.402664393187,1745525,2015.0,-68.1913833618,77.382850647,4.80079746246,-21.4981708527,0.29847663641,0.165155604482,0.141695588827,0.430772095919,1635378410781933568,2025868281767988864,            ,SB
749,,,,10.3932,1145.0,114.028083801,1.97686181368,1340.4222637,1,0,79,80,80,80,True,3,19.1859378815,2.4419185138e-05,0.255606234074,11.093454285,37.4454245333,0.61443144579,0.599224090576,0.85331684351,-0.382380276918,False,58.765947049,301.165284359,94932,69.495296496,2.69617257127e-05,13,6.87332903821,0.850146076883,0.511068761349,-0.628125905991,50654323.8992,53015.8648522,6.26322875621,86,NOT_AVAILABLE,16.924269164,0.0302660118417,6.54007532649,0.0295535735354,-0.354733139277,289.754839759,-0.443333148956,0.604279754052,-0.728030443192,-0.377842485905,0.859283685684,1219364,2015.0,-113.426963806,87.7661132812,-4.02643823624,-6.5090098381,0.176350921392,0.166016921401,0.429907202721,0.533902525902,1635378410781933568,2051256177043832192,            ,SB
750,,,,208.8,1146.0,10.1020860672,1.38146455848,1003.76392889,4,0,162,166,166,166,True,3,13.4265270233,9.71910594671e-06,0.518095195293,6.0374702221,26.6446902908,0.295809338817,-0.185293257236,0.317233800888,-0.0186530202627,False,48.2001709808,297.343828441,95028,59.836890732,2.16693133451e-05,26,11.1636920729,0.369001288788,-0.0724358707666,-0.0539250783622,21252427.6986,7199.87821456,7.20624869542,212,NOT_AVAILABLE,-53.0062977854,0.0355265781475,11.5306425865,0.0237399806429,-0.24240231514,290.031201623,-0.0610369406641,0.228891131318,-0.116118483245,-0.0199929140508,0.389395475388,598706,2015.0,-45.8652877808,82.3182220459,36.7039070129,-22.25831604,0.157811358571,0.256783485413,0.13167142868,0.335829406977,1635378410781933568,2024289176903544064,            ,SB
751,,,,7.39,1149.0,5.08783102036,1.26118290197,1065.81354809,2,0,126,128,128,128,True,3,12.264295578,2.44422099058e-05,0.62191182375,0.626425321056,16.9376524059,0.350459807486,-0.272319018841,0.567654073238,0.14067786932,False,38.4857375311,296.090836548,95398,51.7013293646,1.00795539242e-05,19,7.60926415364,0.429855966161,-0.154644593596,-0.0709079578519,50539012.6739,25472.0186428,6.26570318053,149,NOT_AVAILABLE,-15.6986387672,0.0257775291723,-6.34577078816,0.0245202833842,0.25937756896,291.091942647,0.359093755484,0.232311728619,-0.145156726241,0.200997203588,0.392977327108,474413,2015.0,-85.5909881592,-69.0292358398,56.1864585876,23.8459815979,0.483401328325,0.489030331373,0.121357984841,0.355738162994,1635378410781933568,4322470411141318784,            ,SB
752,,,,1104.0,1150.0,7.52105665207,0.756767719875,349.393861549,3,0,76,79,79,79,True,3,7.40249300003,1.56443657033e-05,1.67175555229,11.1911162277,39.590592805,0.342029669237,0.0264745485038,0.414186179638,0.00391583703458,False,60.572760808,304.110724578,95342,71.878012808,1.14879252174e-05,16,3.53181710492,0.275322280564,0.0164506211877,-0.0364992171526,37299918.4756,13444.8800251,6.59550035735,127,NOT_AVAILABLE,34.7029851161,0.0338914165384,29.71733473,0.0303502645824,-0.0672042369843,290.949291107,0.026432165876,0.206410551591,-0.0374293588102,0.00961253698915,0.273922473192,2049302,2015.0,-126.105888367,-88.2138977051,2.31180858612,8.03282737732,0.392385274172,0.486036002636,0.0589901916683,0.206138849258,1635378410781933568,2053025325613944064,            ,SB
753,,,,229.83,1155.0,0.386109679937,0.630811271823,216.852634331,1,0,114,115,115,115,True,3,6.19510126114,1.06904490167e-05,2.45495343208,6.07671581118,30.5491842369,0.222734238838,0.180721968412,0.160891637206,-0.0672421455383,False,51.5586997062,301.731793889,95808,64.2500746418,1.67863126649e-05,16,3.21793628262,0.259353881724,0.0256224162877,-0.0726260393858,26710603.5407,9980.90961636,6.95806081071,137,NOT_AVAILABLE,8.21284034589,0.0476160297421,13.5227368693,0.0343137619449,-0.0720245018601,292.314419785,-0.232680812478,0.172230748889,-0.193496838212,-0.056298173964,0.193757101893,1219167,2015.0,-112.590209961,72.5453872681,25.4865531921,-15.89909935,0.282703787088,0.323768973351,0.338974297047,0.419986724854,1635378410781933568,2044713464383355776,            ,SB
754,,,,3.2613,1157.0,,0.337540095289,139.740251299,1,1,77,77,78,78,True,5,3.42088294029,1.97216377273e-05,8.14805603027,22.1832212365,68.9354595937,0.221703483189,0.647459328175,-0.555608808994,-0.582117676735,False,81.5763046029,26.0520359425,-2147483648,100.364813485,1.01127866419e-05,14,5.20582132037,0.253173456669,-0.314010947943,-0.807584583759,2533481.21159,53303.2181455,9.51547584411,112,NOT_AVAILABLE,32.9448920659,0.659809519377,7.04517524181,0.769713331942,0.139677628875,291.479469989,0.171884909272,0.135320412787,0.0841919258237,-0.261770665646,-0.20624242723,1324539,2015.0,-105.237503052,80.8868560791,-18.8745250702,19.4100799561,0.0465458333492,0.175232216716,0.128425627947,0.222606450319,1635378410781933568,2261658481617561984,4444-1595-1,SB
755,,,,296.0,1158.0,0.89080876112,0.796666094376,381.07679685,2,0,118,120,120,120,True,3,7.785820961,1.26485174405e-05,1.53380358219,3.23754601776,25.1208056279,0.217267679569,0.272106796503,0.228899523616,-0.18838699162,False,46.2082317213,300.262087804,95935,59.5977039546,1.0569047527e-05,23,1.77958481462,0.331828336383,0.0559431947768,-0.173387601972,30593750.6417,10856.1401698,6.81068825736,190,NOT_AVAILABLE,-3.39871343448,0.0365141450209,-0.094446624119,0.0237172461625,-0.26610070467,292.655582579,-0.4786696136,0.214175451611,-0.443064749241,-0.131460815668,0.359774172306,617577,2015.0,50.2840919495,49.9188690186,53.5195388794,-22.5855693817,0.0771796703339,0.404869884253,0.182559981942,0.533203482628,1635378410781933568,2024397410081900288,            ,SB
756,,,,494.091,1162.0,2.53227758408,1.34025081524,2410.51764244,0,7,70,63,70,70,True,3,13.0282239914,2.1045532776e-05,0.505804002285,18.0125752967,58.584346232,0.457072086154,0.485172092915,0.459804147482,-0.224529862404,False,76.9450382306,333.308525931,95995,90.2542583453,9.3274222514e-06,15,58.3660153597,0.537440432412,0.219966247678,-0.318687409163,49725447.6966,39894.3716824,6.28332330902,91,NOT_AVAILABLE,-398.751314858,0.0408529536246,-510.820177982,0.0445923375456,-0.0857423394918,292.77913676,-0.467266201973,0.493021073766,-0.666280508041,-0.216983452439,0.461805909872,1084195,2015.0,-110.756378174,52.5661048889,-11.6657304764,32.5820541382,0.578577280045,0.175830751657,0.154198989272,0.143068775535,1635378410781933568,2238597049857612160,           ,SB
757,,,,40.1418,1164.0,2.65959835052,0.509109222608,161.096663556,2,1,97,98,99,99,True,3,2.20024704933,9.21373884921e-06,3.59669923782,3.37508743284,27.8840753946,0.22031199201,0.0320872999728,0.160941928625,-0.0655779242516,False,48.5768606442,303.172677802,96467,62.6803270586,5.75459757654e-06,21,2.45985639217,0.252203975193,-0.0025761697907,-0.0658197179437,21736995.1496,75755.9486231,7.18177129268,176,NOT_AVAILABLE,-14.7142164152,0.0487691516728,4.40720087403,0.0403017382845,-0.0186505541205,294.177435439,-0.2464735955,0.156860078139,-0.160033717752,-0.0658911168575,0.13400799036,1354301,2015.0,-95.7966842651,72.4156341553,25.8229255676,-15.2460889816,0.245016038418,0.404950499535,0.213567569852,0.355887532234,1635378410781933568,2025408204862691584,            ,SB
758,,,,4937.0,1167.0,,0.616793517651,352.818090522,1,0,123,124,124,124,True,5,2.57639837265,1.32225059133e-05,2.51492977142,-0.380954546246,21.3434515389,0.177844698516,0.359896123409,-0.40912219882,-0.113940812647,False,42.0702184137,301.859993416,-2147483648,57.285240644,7.04365312691e-06,15,2.62250446997,0.295569567746,-0.105794541538,-0.262435734272,32841380.9643,13984.2207719,6.73371653707,127,NOT_AVAILABLE,2.52357905656,0.433745532628,5.19787290797,0.396701632126,0.0370343327522,294.877820735,-0.280254393816,0.191657247264,-0.51212066412,0.0395533181727,-0.128056392074,607429,2015.0,-146.84526062,38.5413513184,9.24869728088,-20.0932693481,0.575085818768,0.164727941155,0.263833522797,0.334105163813,1635378410781933568,1826159277523608192,1614-553-1 ,SB
759,,,,7.6408,1169.0,1.50528287888,1.14351149989,918.72321568,1,0,69,70,70,70,True,3,11.1280031204,3.77816613764e-05,0.761655569077,15.5951757393,54.9744679208,0.394898525151,0.205009743571,0.649505496025,-0.157296523452,False,73.4925197402,327.475034777,96620,87.2517747519,2.17536946011e-05,13,24.7461723836,0.354159359095,0.12838447094,-0.111815355718,79501471.5791,264251.15657,5.77383214494,91,NOT_AVAILABLE,162.61081461,0.0253846578619,34.8844861347,0.0238651478098,-0.0244434028864,294.671849607,-0.274972289801,0.30887502298,-0.188141390681,-0.182645455003,0.542298972607,892505,2015.0,-77.7209472656,68.0580291748,22.2583122253,35.3275947571,0.57399058342,0.332552433014,0.141207501292,0.290821939707,1635378410781933568,2138551215538885376,            ,SB
760,,,,549.2,1172.0,1.1172375679,0.722792134442,290.534427403,3,0,148,151,151,151,True,3,7.07635784149,1.34792189783e-05,1.86100041866,2.50577662081,29.2646795935,0.210017579987,0.180543780327,0.122539319098,-0.0893841311336,False,49.4514052662,306.336681258,97150,64.7602174769,1.68934055636e-05,21,1.52211197763,0.266497373836,0.0147077012807,-0.112653248012,31963704.0404,490769.199094,6.7631273119,171,NOT_AVAILABLE,-3.01505296792,0.0546116175675,0.0581333239515,0.038888381382,-0.0442211329937,296.203059484,-0.331768095493,0.185520915855,-0.39111828804,-0.0719797536731,0.168241471052,1131536,2015.0,-96.6188735962,63.0302848816,34.6427536011,-14.7338151932,0.0294976327568,0.336355000734,0.0825131982565,0.282664179802,1635378410781933568,2031776198263378560,            ,SB
761,,,,1901.0,1176.0,18.5017337799,0.868124400265,440.111093022,5,1,226,230,231,231,True,3,8.47312927246,1.75538152689e-05,1.29673552513,-0.314578830234,25.0095344779,0.250010751242,0.409070521593,0.288715779781,-0.124297052622,False,45.1386694255,305.806551905,97446,61.4768650259,4.77651797626e-06,39,0.810669540765,0.325687446016,0.120038501918,-0.0930474177003,42486804.8449,14327.1516477,6.45413488418,323,NOT_AVAILABLE,-5.03124743309,0.0342602492879,-0.746127484507,0.0257219067288,-0.0650999546051,297.089958143,-0.484499245882,0.136309570311,-0.333697736263,-0.163131505251,0.166749984026,949636,2015.0,79.8443450928,72.9915237427,-49.0394821167,-13.3730249405,0.238879576325,0.610852301121,0.221475735307,0.670167088509,1635378410781933568,2020885020190768128,            ,SB
762,,,,27.9705,1177.0,0.522185742855,1.20338819015,347.364332646,2,0,119,121,121,121,True,3,11.7060995102,1.07212836156e-05,0.681887090206,1.84249614047,29.402306295,0.325447707347,0.191220328212,0.4613096416,-0.112506322563,True,49.351243571,307.64612147,97472,65.3048483292,1.37932067218e-05,21,0.944087822104,0.376528154506,0.0900301337242,-0.170569524169,28372224.2844,41724.5035984,6.89253660304,168,NOT_AVAILABLE,-5.46377149013,0.0290564935971,0.808409063517,0.021235351551,-0.125080883503,297.174488071,-0.227565690875,0.23836773654,-0.336359471083,-0.109905287623,0.464185237885,1857622,2015.0,-122.962501526,76.9705505371,22.9915447235,-8.92947864532,0.231919839978,0.364570200443,0.206902787089,0.405221670866,1635378410781933568,2031738402542567296,            ,SB
763,,,,13.3739,1178.0,3.47242188454,1.3886537644,459.350488488,6,0,134,140,140,140,True,3,13.4960126877,2.09746212931e-05,0.517051875591,3.85148557891,33.4372610048,0.350798264013,0.552936017513,0.617588877678,-0.2732886374,False,53.2026598099,309.572119906,97485,68.8087522252,5.87364708958e-06,20,0.46871950579,0.443650713088,0.341398507357,-0.333385497332,45016584.0345,60704.0948322,6.3913387223,148,NOT_AVAILABLE,-5.47698098187,0.0235889322852,-3.57085086553,0.0187236724614,-0.175273194909,297.21080683,-0.422453612089,0.282808877807,-0.513155937195,-0.26331242919,0.631703794003,205817,2015.0,-128.309066772,66.9085769653,22.0242938995,-7.57510185242,0.187710523605,0.262436687946,0.309435665607,0.560316085815,1635378410781933568,2034968870783112832,            ,SB
764,,,,12.4256,1180.0,14.29890728,2.67188876059,3162.00865087,1,0,85,86,86,86,True,3,25.9154033661,3.64451152564e-05,0.13767388463,7.13281782477,40.5997260894,0.754062826247,0.19526194036,0.919787049294,0.0179917197675,False,59.8356409881,314.536190938,97634,75.2155623306,1.261492628e-05,14,0.685399463718,0.695915281714,0.179809272289,0.00375108118169,85698586.0821,296529.450137,5.69233592215,98,NOT_AVAILABLE,-7.88000822504,0.0345034266077,-3.10329172381,0.0244332352601,-0.000567103154026,297.655511225,0.0207616761327,0.518029770548,0.0057958913967,0.0189206432551,0.892069160938,1040168,2015.0,-96.7506942749,-87.8306274414,25.267621994,5.51296043396,0.52833455801,0.320335060358,0.192191138864,0.330950170755,1635378410781933568,2073743835537822336,            ,SB
765,,,,46.817,1182.0,11.2810821533,1.39731393985,488.288036761,1,0,112,113,113,113,True,3,13.5797176361,3.28879395965e-05,0.510558664799,-23.9128744566,-23.9427832826,0.220299556491,-0.0441147759557,0.533034682274,-0.00174874556251,False,-3.04188660507,295.960091393,97944,17.1709332172,2.27997039258e-05,13,70.6258929489,0.522017750699,-0.0287134218961,0.0526111274958,74412472.115,246176.392845,5.8456557318,107,NOT_AVAILABLE,-410.6096849,0.0174029497442,-123.967271054,0.0315645525694,0.217377945781,298.573371315,-0.000669471977744,0.476849765043,0.0968035906553,-0.0031674480997,0.635369062424,793166,2015.0,-9.09753894806,-0.234080344439,-0.288336604834,13.313170433,0.347274303436,0.645900726318,0.262394249439,0.461731016636,1635378410781933568,6863535894251476096,           ,SB
766,,,,14.9859,1183.0,0.612190127373,1.89555582711,416.41195399,2,0,102,104,104,104,True,3,18.3990325928,2.14264764509e-05,0.275295466185,-31.2335452014,-68.7628885711,0.754619810795,-0.522073626518,0.840784609318,-0.365292906761,True,-46.8900856757,285.235231167,98346,326.849118061,7.89912539936e-06,18,9.91432765755,0.666564036635,-0.439095765352,0.343414723873,46711354.8648,53789.0837406,6.35121390334,151,NOT_AVAILABLE,-73.4131617264,0.0378018844253,36.1463510899,0.0200860802474,-0.496505796909,299.721185277,-0.478639930487,0.363978617876,0.454280555248,-0.403924047947,0.762943565845,1025278,2015.0,36.5777702332,78.9459152222,-50.1272659302,17.8122234344,0.0337522476912,0.648985028267,0.158162251115,0.038860283792,1635378410781933568,6423735469389669888,           ,SB
767,,,,295.36,1184.0,1.25378477573,1.17906965277,702.546879062,0,0,106,106,106,106,True,3,11.4712820053,7.64858032198e-06,0.700391530991,0.904258157448,29.9890352655,0.398919770709,-0.0878986120224,0.331155925989,-0.0682450979948,False,49.4994649808,310.027445476,98039,66.5464185814,1.44187622949e-05,18,2.47483832719,0.390215954933,-0.0271631367505,-0.0974840894341,18015801.3269,6553.85803229,7.38563610403,148,NOT_AVAILABLE,-9.95243447978,0.0470650272968,-1.19735264872,0.0393332677711,-0.0775830969214,298.833430455,-0.231509283185,0.23286777316,-0.275568634272,-0.0897296369076,0.224594861269,1124478,2015.0,-143.230560303,77.5839004517,43.086391449,-12.5988130569,0.108916468918,0.568876326084,0.142591014504,0.262505471706,1635378410781933568,2030314157030094208,            ,SB
768,,,,676.2,1185.0,3.69485998154,2.6054258504,3348.06510891,2,0,128,130,130,130,True,3,25.2717323303,4.71765815746e-05,0.143099397421,-6.11923416727,16.634765292,0.493395363327,0.383187711239,0.641587257385,-0.0615114532411,False,36.5820901347,305.350304587,98085,55.1682124576,1.84878007015e-05,17,1.5290053343,0.870066480138,0.244524687529,-0.164265036583,110023374.133,1558234.50898,5.42105766507,141,NOT_AVAILABLE,-7.64321308907,0.0320958712929,-0.0365812953853,0.0338987706026,0.227578148246,299.005263702,-0.0915050804615,0.500593238222,-0.253575861454,-0.0609433688223,0.617698013783,1690767,2015.0,-134.822418213,-8.77496528625,-0.160798951983,13.8335151672,0.344152063131,0.0438178256154,0.0300259422511,0.382810294628,1635378410781933568,1820309635152779520,           ,SB
769,,,,3.364,1195.0,1.89129197598,0.261115388987,76.2012334154,0,2,34,32,34,34,True,3,2.72115302086,2.04317348107e-05,13.0760412216,21.5415115629,73.6159548882,0.454737062868,0.786594867706,0.355892151594,0.00307624624111,True,78.0272264387,48.5703077324,98118,106.006546971,7.44858983489e-06,5,5.12645204936,0.256848544085,0.304690659046,-0.065475217998,4115825.86687,17529.8949973,8.98862758317,33,NOT_AVAILABLE,-5.39747998462,0.0565792753674,-9.01694399918,0.0544502711843,-0.0930971056223,299.11974044,0.573657631874,0.149731926147,0.376750737429,0.215298354626,0.0741062387824,1510166,2015.0,142.864517212,-74.054901123,-14.9323596954,26.3467235565,0.166273668408,0.730399429798,0.446763306856,0.586735546589,1635378410781933568,2287962819842934912,           ,SB
770,,,,198.716,1198.0,67.2550354004,1.56296727246,2714.46004171,9,5,138,142,147,147,True,3,15.1813411713,4.05072096328e-05,0.404115796089,-8.64336677602,15.5005282066,0.287865293605,0.598970353603,0.334058076143,-0.0203009750694,True,34.9250914406,307.709221806,98954,55.3655778753,1.28291995279e-05,24,5.17727265672,0.704839224791,0.20554472506,0.0138012226671,105689509.42,196480.140019,5.46469035874,171,NOT_AVAILABLE,24.0648843723,0.034696804753,33.5653147319,0.0395535054627,0.117802374065,301.360754674,-0.0247888956219,0.351559014513,0.0742656439543,-0.0111856646836,0.364454716444,193976,2015.0,-151.167144775,5.94075965881,-54.4746780396,11.5967693329,0.481692880392,0.405476301908,0.329523801804,0.611999392509,1635378410781933568,1807845674413264384,           ,SB
771,,,,2.347,1200.0,0.537835478783,0.579680265768,238.847440748,4,0,89,93,93,93,True,3,5.70659589767,1.86502238648e-05,2.83122038841,0.103655985879,31.9716917096,0.195126292491,0.0826185941696,0.10230243206,-0.0938780754805,False,50.7084524457,314.206174678,98955,69.3751542579,7.06292826033e-06,13,4.12357456816,0.275500657172,0.00443005142733,-0.117670498788,6099551.00973,64687.333622,8.56152539483,96,NOT_AVAILABLE,-1.28219128074,0.0578459200251,5.12952898837,0.0433510421678,-0.0727339014411,301.365394733,-0.358348190784,0.205885708601,-0.444671958685,-0.0767035782337,0.174331873655,102983,2015.0,-119.676727295,49.4811210632,53.1188812256,-9.98686027527,0.306951522827,0.367807805538,0.207994416356,0.20784445107,1635378410781933568,2031022208159606784,            ,SB
772,,,,6.5197,1202.0,1.21007072926,0.349744644151,97.1069717842,1,0,113,114,114,114,True,3,3.53417253494,8.84837572812e-06,7.23505973816,1.81301926616,35.3859772315,0.180849131066,0.344578683376,-0.0129368063062,-0.0952221304178,False,53.8700475408,316.328844013,99021,72.3348788214,8.26239587471e-06,16,0.336222950718,0.225990870744,0.00025134391035,-0.143333956599,9934655.34673,192953.281885,8.03188805096,123,NOT_AVAILABLE,-6.51739494841,0.111842920302,-3.23245431849,0.105859373993,-0.0981000140309,301.541434892,-0.277505785227,0.155444968556,-0.40172123909,-0.0427192002535,-0.0119653036818,536559,2015.0,-83.7972259521,65.7389373779,35.4198608398,0.45383515954,0.208189874887,0.219194442034,0.25477206707,0.430811107159,1635378410781933568,2059011376158159488,            ,SB
773,,,,3.8797,1203.0,,0.70482244786,170.981167458,2,0,90,92,92,92,True,5,6.90398597717,1.1348111002e-05,1.95233213902,1.93210943506,35.7406030344,0.285526468905,0.291515469551,-0.143461674452,-0.142474278808,False,54.1715340948,316.677916455,-2147483648,72.6796897386,1.60525941142e-05,13,0.683162376468,0.28766071072,-0.045030657202,-0.406149625778,8244268.24817,22192.5556978,8.23438977832,96,NOT_AVAILABLE,-7.18253093048,0.463432715348,-3.09726198096,0.515628427566,0.134219437838,301.645676326,-0.0220103356987,0.183239591041,-0.0685694441199,-0.0432050041854,-0.255424976349,535211,2015.0,-107.799064636,89.4597549438,15.5945463181,4.53178691864,0.413137108088,0.422760814428,0.276197195053,0.512186706066,1635378410781933568,2059095420078224768,2683-3326-1 ,SB
774,,,,9.3464,1205.0,0.348337441683,2.48254076661,964.564386262,6,0,134,140,140,140,True,3,24.0817012787,2.42314290517e-05,0.162155196071,-21.6465836593,-10.0627379663,0.395738108889,0.093393675983,0.736973047256,0.390703827143,False,9.86710310126,302.10875783,99221,32.4801173312,1.6782899133e-05,26,6.55215108282,0.82452838514,0.0691649317741,-0.0463082045317,55037689.5691,58427.6304903,6.17311957801,216,NOT_AVAILABLE,-34.273652386,0.022523634825,5.46748569456,0.036407027867,0.380030035973,302.130320451,0.47437787056,0.714073577077,-0.0515176653862,0.350253969431,0.824143350124,1029236,2015.0,171.720031738,-18.725025177,46.9060554504,-30.882062912,0.245639011264,0.670977711678,0.183065742254,0.145210936666,1635378410781933568,4191261943383734144,            ,SB
